asset_id,section_id,section_name,section_class,asset_type,age_years,base_wear_index,historical_failures,maintenance_frequency_per_year,last_service_date,days_since_last_service,previous_maintenance_outcome,vibration_mm_s,rail_wear_mm,ultrasonic_flaw_score,track_geometry_deviation_mm,critical_defects_180d,major_defects_180d,open_defects,maintenance_count_365d,deferred_count,emergency_count,avg_duration_minutes,failure_probability,urgency_score,health_score,track_section
AST-727,SEC-003,Delhi Shahdara - Sahibabad UP,UP,turnout,4.83,7.000000000000001,0.0,1,2025-11-15 04:45:00,258,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0096264284197309,0.9626428419730932,86.96718461111745,SEC-003
AST-728,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,sleeper,10.13,16.0,1.0,2,2026-03-25 01:23:00,128,COMPLETED,0.25,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,180.0,0.4137768560218519,41.37768560218519,84.60903770297793,SEC-002
AST-731,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,sleeper,7.71,20.0,0.0,1,2026-02-14 04:51:00,167,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,85.65005292162965,SEC-002
AST-732,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,rail,12.1,34.0,0.0,1,2025-10-07 05:32:00,297,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0096264284197309,0.9626428419730932,76.36635983871581,SEC-004
AST-734,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,track,9.5,22.0,0.0,1,2025-09-01 04:54:00,333,COMPLETED,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,78.84407559803002,SEC-004
AST-735,SEC-001,Delhi Main - Delhi Shahdara UP,UP,turnout,7.3,21.0,1.0,2,2025-12-13 04:48:00,230,COMPLETED,0.25,0.0,40.0,-1.0,1.0,0.0,0.0,2,0,1,270.0,0.8223598797432251,82.23598797432251,75.93282523094268,SEC-001
AST-737,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,rail,4.92,28.000000000000004,0.0,1,2025-12-16 05:00:00,227,COMPLETED,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,80.31836864570484,SEC-006
AST-740,SEC-003,Delhi Shahdara - Sahibabad UP,UP,sleeper,4.5,23.0,0.0,1,2025-09-12 04:53:00,322,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,300.0,0.0096264284197309,0.9626428419730932,78.67197843659075,SEC-003
AST-741,SEC-003,Delhi Shahdara - Sahibabad UP,UP,sleeper,7.01,9.0,0.0,1,2025-08-19 04:59:00,346,COMPLETED,0.25,0.0,0.0,-1.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,82.88388644484115,SEC-003
AST-744,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,track,8.69,14.000000000000002,0.0,1,2025-10-21 04:41:00,283,COMPLETED,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,83.53269821257346,SEC-004
AST-747,SEC-001,Delhi Main - Delhi Shahdara UP,UP,rail,9.03,28.000000000000004,0.0,3,2025-11-27 05:26:00,246,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,260.0,0.9836000670275332,98.36000670275334,73.85018765971108,SEC-001
AST-748,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,rail,5.41,13.0,0.0,1,2025-11-08 05:35:00,265,COMPLETED,0.5,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,84.48445899945828,SEC-002
AST-749,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,track,11.03,6.0,0.0,1,2025-09-13 04:53:00,321,COMPLETED,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,300.0,0.0119039614986507,1.1903961498650708,84.78356872856801,SEC-006
AST-750,SEC-003,Delhi Shahdara - Sahibabad UP,UP,turnout,4.75,28.000000000000004,0.0,1,2026-07-12 04:48:00,19,COMPLETED,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,300.0,0.0231628457884568,2.3162845788456803,89.39077937927843,SEC-003
AST-001,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,signal,6.5,0.0,0.0,4,2026-05-07 01:55:00,85,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0298242246550744,2.9824224655074483,96.66555431587398,SEC-006
AST-005,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,axle counter,7.12,100.0,0.0,5,2026-05-25 01:44:00,67,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0112774052075433,1.1277405207543318,62.41951988335384,SEC-002
AST-009,SEC-001,Delhi Main - Delhi Shahdara UP,UP,interlocking equipment,8.24,100.0,1.0,5,2026-07-25 14:07:00,6,COMPLETED,0.0,0.0,40.0,0.0,1.0,0.0,0.0,5,0,1,132.0,0.9257656522116108,92.57656522116106,53.20282547973313,SEC-001
AST-011,SEC-001,Delhi Main - Delhi Shahdara UP,UP,signal,12.67,0.0,0.0,4,2026-07-15 01:50:00,16,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0473228164370875,4.732281643708753,98.3085710562278,SEC-001
AST-014,SEC-005,Sahibabad - Ghaziabad UP,UP,signal,9.99,0.0,2.0,7,2026-06-27 02:21:00,34,COMPLETED,0.0,0.0,40.0,0.0,1.0,0.0,0.0,7,0,2,126.42857142857144,0.9722899681733737,97.22899681733736,83.65038067538818,SEC-005
AST-015,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,point machine,11.18,100.0,0.0,4,2026-07-07 01:52:00,24,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0344447696192602,3.4444769619260254,63.98295730367005,SEC-004
AST-016,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,point machine,12.62,100.0,0.0,4,2026-07-10 02:12:00,21,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.037363000126364,3.736300012636401,64.06277403782332,SEC-006
AST-020,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,track circuit,10.29,100.0,0.0,4,2026-07-15 01:35:00,16,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0353435692206706,3.5343569220670634,64.00989365748329,SEC-002
AST-021,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,interlocking equipment,8.48,100.0,0.0,4,2026-07-08 02:11:00,23,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0344447696192602,3.4444769619260254,63.95024558962112,SEC-004
AST-024,SEC-001,Delhi Main - Delhi Shahdara UP,UP,interlocking equipment,10.68,100.0,0.0,4,2026-06-10 01:44:00,51,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0295676559128721,2.9567655912872186,62.8035868913883,SEC-001
AST-026,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,signal,12.42,48.5,2.0,6,2026-07-07 01:58:00,24,COMPLETED,0.0,0.0,20.0,0.0,0.0,1.0,0.0,6,0,0,102.5,0.8444445976037697,84.44445976037697,76.79380155096759,SEC-006
AST-028,SEC-005,Sahibabad - Ghaziabad UP,UP,track circuit,9.69,100.0,0.0,4,2026-05-17 02:02:00,75,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0188267902098483,1.8826790209848376,62.12585145174086,SEC-005
AST-030,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,point machine,5.81,100.0,2.0,6,2026-07-01 01:55:00,30,COMPLETED,0.0,0.0,20.0,0.0,0.0,1.0,0.0,6,0,0,102.5,0.8386858756476966,83.86858756476965,59.30360028751583,SEC-002
AST-031,SEC-001,Delhi Main - Delhi Shahdara UP,UP,interlocking equipment,9.48,100.0,0.0,4,2026-05-27 02:15:00,65,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,62.66906788593389,SEC-001
AST-036,SEC-005,Sahibabad - Ghaziabad UP,UP,point machine,11.73,100.0,0.0,4,2026-06-02 02:35:00,59,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,62.708603583081846,SEC-005
AST-040,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,signal,4.35,0.0,1.0,5,2026-05-21 01:33:00,71,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.1509595681676675,15.095956816766757,95.74007209846464,SEC-002
AST-042,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,interlocking equipment,10.4,100.0,0.0,4,2026-05-30 02:30:00,62,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,62.73005877937534,SEC-002
AST-043,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,point machine,6.13,100.0,1.0,5,2026-06-08 02:10:00,53,COMPLETED,0.0,0.0,40.0,0.0,1.0,0.0,0.0,5,0,1,120.0,0.8127822552557562,81.27822552557562,52.37630899806643,SEC-004
AST-049,SEC-001,Delhi Main - Delhi Shahdara UP,UP,interlocking equipment,10.06,100.0,0.0,4,2026-06-11 02:00:00,50,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0295676559128721,2.9567655912872186,62.824804318704864,SEC-001
AST-051,SEC-001,Delhi Main - Delhi Shahdara UP,UP,axle counter,4.02,100.0,0.0,5,2026-05-29 01:33:00,63,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0112774052075433,1.1277405207543318,62.63841024099765,SEC-001
AST-055,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,signal,4.56,0.0,0.0,5,2026-05-05 02:14:00,87,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,114.0,0.0298242246550744,2.9824224655074483,96.55963367061716,SEC-006
AST-056,SEC-005,Sahibabad - Ghaziabad UP,UP,interlocking equipment,9.69,100.0,1.0,5,2026-06-08 01:14:00,53,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.1808372699618325,18.083726996183252,62.37657717014534,SEC-005
AST-060,SEC-003,Delhi Shahdara - Sahibabad UP,UP,interlocking equipment,6.29,100.0,0.0,6,2026-05-08 02:34:00,84,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,95.0,0.7496819366223059,74.96819366223059,59.14531550775567,SEC-003
AST-061,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,track circuit,5.47,100.0,1.0,6,2026-06-11 02:17:00,50,COMPLETED,0.0,0.0,20.0,0.0,0.0,1.0,0.0,6,0,0,102.5,0.591657875777987,59.1657875777987,60.16843150565899,SEC-002
AST-062,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,track circuit,12.43,100.0,1.0,5,2026-06-21 02:06:00,40,COMPLETED,0.0,0.0,40.0,0.0,1.0,0.0,0.0,5,0,1,132.0,0.8014390288880789,80.1439028888079,52.79717777283156,SEC-004
AST-071,SEC-005,Sahibabad - Ghaziabad UP,UP,track circuit,4.57,100.0,0.0,4,2026-06-17 01:49:00,44,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0226656001788843,2.2665600178884358,62.97351544397525,SEC-005
AST-074,SEC-005,Sahibabad - Ghaziabad UP,UP,axle counter,4.84,100.0,0.0,5,2026-05-18 01:55:00,74,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0112774052075433,1.1277405207543318,62.09400761880678,SEC-005
AST-076,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,point machine,7.46,100.0,0.0,5,2026-06-15 02:00:00,46,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0135982183700273,1.3598218370027302,63.12700367392005,SEC-004
AST-078,SEC-005,Sahibabad - Ghaziabad UP,UP,track circuit,8.56,100.0,0.0,4,2026-05-28 02:16:00,64,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0188267902098483,1.8826790209848376,62.65443667273942,SEC-005
AST-093,SEC-005,Sahibabad - Ghaziabad UP,UP,track circuit,8.58,100.0,0.0,7,2026-06-20 02:03:00,41,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,94.28571428571428,0.4942096043813505,49.420960438135054,62.09692771333267,SEC-005
AST-095,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,axle counter,5.95,100.0,0.0,4,2026-07-05 01:51:00,26,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0344447696192602,3.4444769619260254,63.8183414370404,SEC-006
AST-096,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,track circuit,4.0,100.0,0.0,6,2026-06-06 01:35:00,55,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,95.0,0.7464307902478471,74.64307902478471,60.48844914076391,SEC-004
AST-098,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,axle counter,6.4,100.0,0.0,4,2026-05-27 02:25:00,65,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,62.55936490556764,SEC-004
AST-099,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,point machine,9.78,100.0,0.0,4,2026-07-11 02:07:00,20,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0438535411100401,4.385354111004016,63.97068593153098,SEC-006
AST-100,SEC-003,Delhi Shahdara - Sahibabad UP,UP,interlocking equipment,12.42,100.0,0.0,5,2026-06-29 01:57:00,32,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0167009874496845,1.670098744968456,63.75452673299091,SEC-003
AST-104,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,axle counter,11.36,48.5,1.0,5,2026-07-02 01:50:00,29,COMPLETED,0.0,0.0,30.0,0.0,0.0,0.0,1.0,5,0,0,105.0,0.3099114462602185,30.99114462602185,76.2631501719279,SEC-004
AST-105,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,signal,11.8,0.0,0.0,7,2026-06-17 01:58:00,44,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,94.28571428571428,0.7673363506721056,76.73363506721056,94.25210268023152,SEC-004
AST-106,SEC-005,Sahibabad - Ghaziabad UP,UP,signal,5.36,0.0,0.0,4,2026-07-07 01:32:00,24,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0416882363861165,4.168823638611658,97.36365825024642,SEC-005
AST-107,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,axle counter,10.27,100.0,0.0,4,2026-07-04 02:30:00,27,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0344447696192602,3.4444769619260254,63.74271852072772,SEC-006
AST-108,SEC-005,Sahibabad - Ghaziabad UP,UP,axle counter,9.66,100.0,0.0,4,2026-07-07 01:47:00,24,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0344447696192602,3.4444769619260254,63.97068593153098,SEC-005
AST-109,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,interlocking equipment,12.34,100.0,0.0,4,2026-06-02 01:58:00,59,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,62.73005877937534,SEC-004
AST-114,SEC-001,Delhi Main - Delhi Shahdara UP,UP,point machine,7.71,100.0,2.0,7,2026-07-20 01:23:00,11,COMPLETED,0.0,0.0,40.0,0.0,0.0,2.0,0.0,7,0,1,120.0,0.9520173971047788,95.20173971047788,52.164543338926,SEC-001
AST-115,SEC-001,Delhi Main - Delhi Shahdara UP,UP,axle counter,8.71,100.0,0.0,6,2026-05-22 01:37:00,70,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,95.0,0.6574519675488483,65.74519675488483,60.16299012363351,SEC-001
AST-118,SEC-005,Sahibabad - Ghaziabad UP,UP,interlocking equipment,9.47,100.0,1.0,7,2026-05-08 01:39:00,84,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,2,126.42857142857144,0.9309214927850944,93.09214927850944,48.50973917132328,SEC-005
AST-120,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,axle counter,9.24,100.0,0.0,4,2026-06-10 02:11:00,51,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0295676559128721,2.9567655912872186,62.77668430605476,SEC-006
AST-122,SEC-001,Delhi Main - Delhi Shahdara UP,UP,signal,5.52,0.0,0.0,5,2026-05-09 01:49:00,83,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0137181736765909,1.371817367659094,96.82295165709668,SEC-001
AST-129,SEC-005,Sahibabad - Ghaziabad UP,UP,signal,9.21,0.0,0.0,4,2026-05-07 01:40:00,85,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0298242246550744,2.9824224655074483,96.73837190987716,SEC-005
AST-130,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,track circuit,12.39,100.0,0.0,5,2026-05-09 01:52:00,83,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,114.0,0.0188267902098483,1.8826790209848376,61.68152946154758,SEC-002
AST-131,SEC-003,Delhi Shahdara - Sahibabad UP,UP,point machine,4.29,100.0,0.0,4,2026-06-17 01:42:00,44,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0295676559128721,2.9567655912872186,62.98614193763464,SEC-003
AST-136,SEC-005,Sahibabad - Ghaziabad UP,UP,signal,4.14,0.0,0.0,4,2026-05-13 01:52:00,79,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0298242246550744,2.9824224655074483,96.8806076444794,SEC-005
AST-138,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,axle counter,5.97,100.0,0.0,4,2026-05-09 02:07:00,83,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,61.68802306608387,SEC-006
AST-139,SEC-005,Sahibabad - Ghaziabad UP,UP,track circuit,10.03,100.0,1.0,5,2026-06-25 02:14:00,36,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.1438585523743706,14.38585523743706,62.60071700263067,SEC-005
AST-145,SEC-005,Sahibabad - Ghaziabad UP,UP,track circuit,6.14,100.0,0.0,5,2026-07-11 01:34:00,20,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0163494769312908,1.63494769312908,63.81057123927699,SEC-005
AST-147,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,axle counter,5.04,100.0,0.0,6,2026-06-17 02:00:00,44,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,2,140.0,0.9771340542628008,97.71340542628008,52.5231081866723,SEC-004
AST-149,SEC-005,Sahibabad - Ghaziabad UP,UP,axle counter,8.77,100.0,0.0,4,2026-07-08 02:21:00,23,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0344447696192602,3.4444769619260254,63.92879039332762,SEC-005
AST-157,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,axle counter,6.07,100.0,1.0,5,2026-07-07 04:40:00,24,COMPLETED,0.0,0.0,40.0,0.0,1.0,0.0,0.0,5,0,1,132.0,0.9023650573830184,90.23650573830184,52.70835758028304,SEC-004
AST-159,SEC-005,Sahibabad - Ghaziabad UP,UP,signal,4.6,0.0,0.0,4,2026-06-13 01:35:00,48,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0358235556673081,3.5823555667308096,97.08231714047425,SEC-005
AST-161,SEC-005,Sahibabad - Ghaziabad UP,UP,axle counter,10.93,100.0,0.0,4,2026-05-24 02:15:00,68,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,62.23269221857724,SEC-005
AST-164,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,signal,6.97,0.0,0.0,4,2026-07-06 01:54:00,25,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0416882363861165,4.168823638611658,97.35435560775468,SEC-002
AST-165,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,point machine,4.84,100.0,0.0,4,2026-05-10 01:32:00,82,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0245892749080248,2.458927490802482,61.74261481999467,SEC-002
AST-170,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,interlocking equipment,6.98,100.0,0.0,5,2026-05-10 02:22:00,82,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0112774052075433,1.1277405207543318,61.81204046479898,SEC-002
AST-172,SEC-003,Delhi Shahdara - Sahibabad UP,UP,interlocking equipment,9.25,100.0,0.0,6,2026-05-31 01:37:00,61,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,95.0,0.6261399564095241,62.61399564095241,61.1564254905352,SEC-003
AST-173,SEC-003,Delhi Shahdara - Sahibabad UP,UP,axle counter,9.54,100.0,1.0,5,2026-05-09 01:55:00,83,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.1272509715671507,12.725097156715073,61.48434462567715,SEC-003
AST-174,SEC-001,Delhi Main - Delhi Shahdara UP,UP,interlocking equipment,12.24,100.0,0.0,4,2026-06-29 01:46:00,32,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0344447696192602,3.4444769619260254,63.63085152501859,SEC-001
AST-177,SEC-005,Sahibabad - Ghaziabad UP,UP,track circuit,12.48,100.0,0.0,4,2026-05-11 02:18:00,81,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0159784321710607,1.597843217106079,61.90303779471827,SEC-005
AST-179,SEC-001,Delhi Main - Delhi Shahdara UP,UP,axle counter,8.58,100.0,1.0,5,2026-05-05 01:54:00,87,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.1272509715671507,12.725097156715073,61.4424490874738,SEC-001
AST-181,SEC-005,Sahibabad - Ghaziabad UP,UP,axle counter,4.99,100.0,0.0,5,2026-06-26 01:51:00,35,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.0135982183700273,1.3598218370027302,63.57671516413057,SEC-005
AST-184,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,signal,10.98,0.0,1.0,5,2026-07-16 02:26:00,15,COMPLETED,0.0,0.0,20.0,0.0,0.0,1.0,0.0,5,0,0,114.0,0.8862530151166222,88.62530151166223,93.7909546881617,SEC-002
AST-187,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,signal,6.68,0.0,0.0,4,2026-05-08 02:09:00,84,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0298242246550744,2.9824224655074483,96.66555431587398,SEC-006
AST-188,SEC-005,Sahibabad - Ghaziabad UP,UP,track circuit,8.57,100.0,0.0,4,2026-05-07 02:14:00,85,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0188267902098483,1.8826790209848376,61.7984720223711,SEC-005
AST-194,SEC-003,Delhi Shahdara - Sahibabad UP,UP,signal,10.58,0.0,1.0,8,2026-06-03 01:33:00,58,COMPLETED,0.0,0.0,20.0,0.0,0.0,1.0,0.0,8,1,1,116.25,0.9264158548172226,92.64158548172226,84.47134112802239,SEC-003
AST-195,SEC-002,Delhi Main - Delhi Shahdara DOWN,DOWN,axle counter,9.43,100.0,1.0,8,2026-05-20 02:04:00,72,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,0,82.5,0.867969825945905,86.7969825945905,59.15620365487484,SEC-002
AST-198,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,track circuit,8.27,100.0,0.0,4,2026-06-27 02:20:00,34,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0226656001788843,2.2665600178884358,63.58718434216601,SEC-006
AST-200,SEC-003,Delhi Shahdara - Sahibabad UP,UP,interlocking equipment,8.94,100.0,1.0,5,2026-07-07 02:10:00,24,COMPLETED,0.0,0.0,20.0,0.0,0.0,1.0,0.0,5,0,0,114.0,0.8256380958075449,82.5638095807545,59.89096605141586,SEC-003
AST-205,SEC-005,Sahibabad - Ghaziabad UP,UP,axle counter,4.77,100.0,1.0,5,2026-05-21 01:58:00,71,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,105.0,0.1272509715671507,12.725097156715073,61.59376189999704,SEC-005
AST-208,SEC-001,Delhi Main - Delhi Shahdara UP,UP,track circuit,12.93,100.0,0.0,4,2026-06-26 01:25:00,35,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0192478511347824,1.9247851134782463,63.64135125250844,SEC-001
AST-210,SEC-006,Sahibabad - Ghaziabad DOWN,DOWN,interlocking equipment,5.91,100.0,0.0,4,2026-07-16 01:48:00,15,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0459248674985679,4.592486749856799,63.866732987147145,SEC-006
AST-213,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,signal,11.6,0.0,2.0,7,2026-07-14 02:10:00,17,COMPLETED,0.0,0.0,20.0,0.0,0.0,1.0,0.0,7,1,0,100.71428571428572,0.8848399592621337,88.48399592621337,91.4290812641986,SEC-004
AST-214,SEC-004,Delhi Shahdara - Sahibabad DOWN,DOWN,signal,10.59,0.0,0.0,4,2026-05-23 01:51:00,69,COMPLETED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,120.0,0.0298242246550744,2.9824224655074483,96.8025124376052,SEC-004
AST-217,SEC-003,Delhi Shahdara - Sahibabad UP,UP,interlocking equipment,7.31,100.0,1.0,5,2026-06-28 01:57:00,33,COMPLETED,0.0,0.0,20.0,0.0,0.0,1.0,0.0,5,0,0,114.0,0.8256380958075449,82.5638095807545,59.7271788409102,SEC-003
AST-221,SEC-003,Delhi Shahdara - Sahibabad UP,UP,interlocking equipment,12.08,100.0,1.0,5,2026-06-29 02:27:00,32,COMPLETED,0.0,0.0,20.0,0.0,0.0,1.0,0.0,5,0,0,114.0,0.8256380958075449,82.5638095807545,59.81079086022321,SEC-003
