date,track_section,hour,day_of_week,is_weekend,is_holiday,month,season,scheduled_train_count,actual_train_count
2026-07-10,SEC-003,11,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-003,12,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-003,13,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-003,14,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-003,15,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-003,16,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-003,17,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-003,18,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-003,19,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-003,20,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-003,21,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-003,22,4,0,0,7,Monsoon,2,2
2026-07-10,SEC-003,23,4,0,0,7,Monsoon,2,2
2026-07-10,SEC-004,0,4,0,0,7,Monsoon,4,4
2026-07-10,SEC-004,1,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-004,2,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-004,3,4,0,0,7,Monsoon,3,3
2026-07-10,SEC-004,4,4,0,0,7,Monsoon,2,2
2026-07-10,SEC-004,5,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-004,6,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-004,7,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-004,8,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-004,9,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-004,10,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-004,11,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-004,12,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-004,13,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-004,14,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-004,15,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-004,16,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-004,17,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-004,18,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-004,19,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-004,20,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-004,21,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-004,22,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-004,23,4,0,0,7,Monsoon,2,2
2026-07-10,SEC-005,0,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-005,1,4,0,0,7,Monsoon,3,3
2026-07-10,SEC-005,2,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-005,3,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-005,4,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-005,5,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-005,6,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-005,7,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-005,8,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-005,9,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-005,10,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-005,11,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-005,12,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-005,13,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-005,14,4,0,0,7,Monsoon,2,2
2026-07-10,SEC-005,15,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-005,16,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-005,17,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-005,18,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-005,19,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-005,20,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-005,21,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-005,22,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-005,23,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-006,0,4,0,0,7,Monsoon,3,3
2026-07-10,SEC-006,1,4,0,0,7,Monsoon,4,4
2026-07-10,SEC-006,2,4,0,0,7,Monsoon,4,4
2026-07-10,SEC-006,3,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-006,4,4,0,0,7,Monsoon,2,2
2026-07-10,SEC-006,5,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-006,6,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-006,7,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-006,8,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-006,9,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-006,10,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-006,11,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-006,12,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-006,13,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-006,14,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-006,15,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-006,16,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-006,17,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-006,18,4,0,0,7,Monsoon,1,1
2026-07-10,SEC-006,19,4,0,0,7,Monsoon,2,2
2026-07-10,SEC-006,20,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-006,21,4,0,0,7,Monsoon,0,0
2026-07-10,SEC-006,22,4,0,0,7,Monsoon,4,4
2026-07-10,SEC-006,23,4,0,0,7,Monsoon,0,0
2026-07-11,SEC-001,0,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-001,1,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-001,2,5,1,0,7,Monsoon,2,2
2026-07-11,SEC-001,3,5,1,0,7,Monsoon,3,3
2026-07-11,SEC-001,4,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-001,5,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-001,6,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-001,7,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-001,8,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-001,9,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-001,10,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-001,11,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-001,12,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-001,13,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-001,14,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-001,15,5,1,0,7,Monsoon,2,2
2026-07-11,SEC-001,16,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-001,17,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-001,18,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-001,19,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-001,20,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-001,21,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-001,22,5,1,0,7,Monsoon,3,3
2026-07-11,SEC-001,23,5,1,0,7,Monsoon,2,2
2026-07-11,SEC-002,0,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-002,1,5,1,0,7,Monsoon,2,2
2026-07-11,SEC-002,2,5,1,0,7,Monsoon,2,2
2026-07-11,SEC-002,3,5,1,0,7,Monsoon,2,2
2026-07-11,SEC-002,4,5,1,0,7,Monsoon,3,3
2026-07-11,SEC-002,5,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-002,6,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-002,7,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-002,8,5,1,0,7,Monsoon,2,2
2026-07-11,SEC-002,9,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-002,10,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-002,11,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-002,12,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-002,13,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-002,14,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-002,15,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-002,16,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-002,17,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-002,18,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-002,19,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-002,20,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-002,21,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-002,22,5,1,0,7,Monsoon,4,4
2026-07-11,SEC-002,23,5,1,0,7,Monsoon,2,2
2026-07-11,SEC-003,0,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-003,1,5,1,0,7,Monsoon,2,2
2026-07-11,SEC-003,2,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-003,3,5,1,0,7,Monsoon,4,4
2026-07-11,SEC-003,4,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-003,5,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-003,6,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-003,7,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-003,8,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-003,9,5,1,0,7,Monsoon,2,2
2026-07-11,SEC-003,10,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-003,11,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-003,12,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-003,13,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-003,14,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-003,15,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-003,16,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-003,17,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-003,18,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-003,19,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-003,20,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-003,21,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-003,22,5,1,0,7,Monsoon,2,2
2026-07-11,SEC-003,23,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-004,0,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-004,1,5,1,0,7,Monsoon,2,2
2026-07-11,SEC-004,2,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-004,3,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-004,4,5,1,0,7,Monsoon,3,3
2026-07-11,SEC-004,5,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-004,6,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-004,7,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-004,8,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-004,9,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-004,10,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-004,11,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-004,12,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-004,13,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-004,14,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-004,15,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-004,16,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-004,17,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-004,18,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-004,19,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-004,20,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-004,21,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-004,22,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-004,23,5,1,0,7,Monsoon,3,3
2026-07-11,SEC-005,0,5,1,0,7,Monsoon,2,2
2026-07-11,SEC-005,1,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-005,2,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-005,3,5,1,0,7,Monsoon,2,2
2026-07-11,SEC-005,4,5,1,0,7,Monsoon,3,3
2026-07-11,SEC-005,5,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-005,6,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-005,7,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-005,8,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-005,9,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-005,10,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-005,11,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-005,12,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-005,13,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-005,14,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-005,15,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-005,16,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-005,17,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-005,18,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-005,19,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-005,20,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-005,21,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-005,22,5,1,0,7,Monsoon,4,4
2026-07-11,SEC-005,23,5,1,0,7,Monsoon,2,2
2026-07-11,SEC-006,0,5,1,0,7,Monsoon,5,5
2026-07-11,SEC-006,1,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-006,2,5,1,0,7,Monsoon,2,2
2026-07-11,SEC-006,3,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-006,4,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-006,5,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-006,6,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-006,7,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-006,8,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-006,9,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-006,10,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-006,11,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-006,12,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-006,13,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-006,14,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-006,15,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-006,16,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-006,17,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-006,18,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-006,19,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-006,20,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-006,21,5,1,0,7,Monsoon,0,0
2026-07-11,SEC-006,22,5,1,0,7,Monsoon,1,1
2026-07-11,SEC-006,23,5,1,0,7,Monsoon,2,2
2026-07-12,SEC-001,0,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-001,1,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-001,2,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-001,3,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-001,4,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-001,5,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-001,6,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-001,7,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-001,8,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-001,9,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-001,10,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-001,11,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-001,12,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-001,13,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-001,14,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-001,15,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-001,16,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-001,17,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-001,18,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-001,19,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-001,20,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-001,21,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-001,22,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-001,23,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-002,0,6,1,0,7,Monsoon,3,3
2026-07-12,SEC-002,1,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-002,2,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-002,3,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-002,4,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-002,5,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-002,6,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-002,7,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-002,8,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-002,9,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-002,10,6,1,0,7,Monsoon,3,3
2026-07-12,SEC-002,11,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-002,12,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-002,13,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-002,14,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-002,15,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-002,16,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-002,17,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-002,18,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-002,19,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-002,20,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-002,21,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-002,22,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-002,23,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-003,0,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-003,1,6,1,0,7,Monsoon,3,3
2026-07-12,SEC-003,2,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-003,3,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-003,4,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-003,5,6,1,0,7,Monsoon,3,3
2026-07-12,SEC-003,6,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-003,7,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-003,8,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-003,9,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-003,10,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-003,11,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-003,12,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-003,13,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-003,14,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-003,15,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-003,16,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-003,17,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-003,18,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-003,19,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-003,20,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-003,21,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-003,22,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-003,23,6,1,0,7,Monsoon,3,3
2026-07-12,SEC-004,0,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-004,1,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-004,2,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-004,3,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-004,4,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-004,5,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-004,6,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-004,7,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-004,8,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-004,9,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-004,10,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-004,11,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-004,12,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-004,13,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-004,14,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-004,15,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-004,16,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-004,17,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-004,18,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-004,19,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-004,20,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-004,21,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-004,22,6,1,0,7,Monsoon,6,6
2026-07-12,SEC-004,23,6,1,0,7,Monsoon,4,4
2026-07-12,SEC-005,0,6,1,0,7,Monsoon,4,4
2026-07-12,SEC-005,1,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-005,2,6,1,0,7,Monsoon,3,3
2026-07-12,SEC-005,3,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-005,4,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-005,5,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-005,6,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-005,7,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-005,8,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-005,9,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-005,10,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-005,11,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-005,12,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-005,13,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-005,14,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-005,15,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-005,16,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-005,17,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-005,18,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-005,19,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-005,20,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-005,21,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-005,22,6,1,0,7,Monsoon,6,6
2026-07-12,SEC-005,23,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-006,0,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-006,1,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-006,2,6,1,0,7,Monsoon,3,3
2026-07-12,SEC-006,3,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-006,4,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-006,5,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-006,6,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-006,7,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-006,8,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-006,9,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-006,10,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-006,11,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-006,12,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-006,13,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-006,14,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-006,15,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-006,16,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-006,17,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-006,18,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-006,19,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-006,20,6,1,0,7,Monsoon,0,0
2026-07-12,SEC-006,21,6,1,0,7,Monsoon,1,1
2026-07-12,SEC-006,22,6,1,0,7,Monsoon,2,2
2026-07-12,SEC-006,23,6,1,0,7,Monsoon,2,2
2026-07-13,SEC-001,0,0,0,0,7,Monsoon,3,3
2026-07-13,SEC-001,1,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-001,2,0,0,0,7,Monsoon,2,2
2026-07-13,SEC-001,3,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-001,4,0,0,0,7,Monsoon,5,5
2026-07-13,SEC-001,5,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-001,6,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-001,7,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-001,8,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-001,9,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-001,10,0,0,0,7,Monsoon,2,2
2026-07-13,SEC-001,11,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-001,12,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-001,13,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-001,14,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-001,15,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-001,16,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-001,17,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-001,18,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-001,19,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-001,20,0,0,0,7,Monsoon,2,2
2026-07-13,SEC-001,21,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-001,22,0,0,0,7,Monsoon,3,3
2026-07-13,SEC-001,23,0,0,0,7,Monsoon,3,3
2026-07-13,SEC-002,0,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-002,1,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-002,2,0,0,0,7,Monsoon,3,3
2026-07-13,SEC-002,3,0,0,0,7,Monsoon,5,5
2026-07-13,SEC-002,4,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-002,5,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-002,6,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-002,7,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-002,8,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-002,9,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-002,10,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-002,11,0,0,0,7,Monsoon,2,2
2026-07-13,SEC-002,12,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-002,13,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-002,14,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-002,15,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-002,16,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-002,17,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-002,18,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-002,19,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-002,20,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-002,21,0,0,0,7,Monsoon,0,0
2026-07-13,SEC-002,22,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-002,23,0,0,0,7,Monsoon,1,1
2026-07-13,SEC-003,0,0,0,0,7,Monsoon,0,0
